0.03525594,0.03525594,0.03525594,0.03525594,0.03435194,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.05048603,0.27506658,0.27506658,0.27506658,0.27506658,0.27506658,0.28511938,0.28720176,0.28720176,0.28720176,0.2798376,0.28720176,0.28720176,0.28720176,0.28720176,0.28720176,0.28720176,0.28579816,0.28274414,0.2727898,0.2771928,0.27352703,0.2686128,0.26368785,0.25876287,0.2540172,0.24955854,0.24510361,0.23452501,0.23502499,0.22839667,0.22176835,0.21514222,0.20892942,0.20302363
0.03525594,0.03525594,0.03525594,0.03525594,0.03435194,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.06304689,0.27506658,0.27506658,0.27506658,0.27506658,0.27506658,0.24103804,0.23503566,0.23314553,0.23100226,0.22222556,0.22508737,0.22206235,0.21884072,0.21313691,0.20677519,0.20041345,0.1959316,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152
0.03525594,0.03525594,0.03525594,0.03525594,0.03435194,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.07298799,0.27506658,0.27506658,0.27506658,0.27506658,0.2675465,0.1985742,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152
0.03525594,0.03525594,0.03525594,0.03525594,0.03435194,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.082725644,0.27506658,0.27506658,0.27506658,0.27506658,0.2425373,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152
0.03435194,0.03435194,0.03435194,0.03435194,0.03347112,0.03435194,0.03435194,0.03435194,0.03435194,0.03435194,0.03435194,0.03435194,0.03435194,0.08996968,0.2680136,0.2680136,0.2680136,0.2680136,0.23968509,0.19074199,0.19074199,0.19074199,0.19074199,0.18585119,0.19074199,0.19074199,0.19074199,0.19074199,0.19074199,0.19074199,0.19074199,0.19074199,0.18585119,0.19074199,0.19074199,0.19074199,0.19074199,0.19074199,0.19074199,0.19074199,0.19074199,0.18585119,0.19074199,0.19074199,0.19074199,0.19074199,0.19074199,0.19074199
0.03525594,0.03525594,0.03525594,0.03525594,0.03435194,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.09866292,0.27506658,0.27506658,0.27506658,0.27506658,0.25155494,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152
0.03525594,0.03525594,0.03525594,0.03525594,0.03435194,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.102906406,0.27506658,0.27506658,0.27506658,0.27506658,0.2571895,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152
0.03525594,0.03525594,0.03525594,0.03525594,0.03435194,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.1091937,0.27506658,0.27506658,0.27506658,0.27506658,0.26282415,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152
0.03525594,0.03525594,0.03525594,0.03525594,0.03435194,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.11601491,0.27506658,0.27506658,0.27506658,0.27506658,0.2668933,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152
0.03525594,0.03525594,0.03525594,0.03525594,0.03435194,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.03525594,0.12283612,0.27506658,0.27506658,0.27506658,0.27506658,0.2649467,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19074199,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152,0.19576152
