0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.15298244,0.23429392,0.23429392,0.23429392,0.23429392,0.24545078,0.23429392,0.23429392,0.23429392,0.23429392,0.17844209,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.15755951,0.1656187,0.17413093,0.1944179,0.19845897,0.21103774,0.22361651,0.2477564,0.24937299,0.26195177,0.27407867,0.2853105,0.31091756,0.3082593
0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.16209185,0.23429392,0.23429392,0.23429392,0.23429392,0.24545078,0.23429392,0.23429392,0.23429392,0.23429392,0.17455864,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.1555218,0.1555218,0.1555218,0.1629276,0.1555218,0.1555218,0.1555218,0.16527742,0.16909067,0.18112645,0.1891613,0.19449717,0.20948201,0.20542306,0.21075894,0.21609484,0.22189116,0.24191204,0.24048479,0.24983104,0.25917727,0.28154343,0.27831477,0.2876567,0.29647356,0.3049278,0.32851583,0.3222388,0.32865527,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503
0.074178755,0.074178755,0.077711076,0.074178755,0.074178755,0.074178755,0.074178755,0.077711076,0.074178755,0.074178755,0.074178755,0.077711076,0.074178755,0.074178755,0.074178755,0.074178755,0.077711076,0.074178755,0.074178755,0.074178755,0.074178755,0.077711076,0.074178755,0.074178755,0.074178755,0.17918202,0.24545078,0.24545078,0.24545078,0.24545078,0.2571389,0.24545078,0.24545078,0.24545078,0.24545078,0.23689474,0.22690994,0.23077926,0.23436707,0.24934271,0.24165764,0.24647239,0.25221306,0.2579537,0.27639446,0.2697084,0.27544907,0.28118968,0.2868576,0.3112075,0.309422,0.32149482,0.33356765,0.3600509,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935
0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.17810495,0.23429392,0.23429392,0.23429392,0.23429392,0.24545078,0.23429392,0.23429392,0.23429392,0.23429392,0.34036902,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503
0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.18474343,0.23429392,0.23429392,0.23429392,0.23429392,0.24545078,0.23429392,0.23429392,0.23429392,0.24897547,0.3443347,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503
0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.19138195,0.23429392,0.23429392,0.23429392,0.23429392,0.24545078,0.23429392,0.23429392,0.23429392,0.3030982,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503
0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.19802043,0.23429392,0.23429392,0.23429392,0.23429392,0.24545078,0.23429392,0.23429392,0.23429392,0.3233008,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503
0.074178755,0.074178755,0.077711076,0.074178755,0.074178755,0.074178755,0.074178755,0.077711076,0.074178755,0.074178755,0.074178755,0.077711076,0.074178755,0.074178755,0.074178755,0.074178755,0.077711076,0.074178755,0.074178755,0.074178755,0.074178755,0.077711076,0.074178755,0.074178755,0.074178755,0.21457161,0.24545078,0.24545078,0.24545078,0.24545078,0.2571389,0.24545078,0.24545078,0.24545078,0.33259246,0.36113456,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935,0.34471935,0.34471935,0.34471935,0.36113456,0.34471935
0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.21164957,0.23429392,0.23429392,0.23429392,0.23429392,0.24545078,0.23429392,0.23429392,0.23429392,0.31058192,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503
0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.07080699,0.074178755,0.07080699,0.07080699,0.07080699,0.21630716,0.23429392,0.23429392,0.23429392,0.23429392,0.24545078,0.23429392,0.23429392,0.23429392,0.30384946,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503,0.3290503,0.3290503,0.3290503,0.34471935,0.3290503
