0.026226979,0.026226979,0.026226979,0.026226979,0.025554491,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.023789983,0.0,0.0,0.0,0.0,0.0,0.013295442,0.01604951,0.01604951,0.01604951,0.015637984,0.01604951,0.01604951,0.01604951,0.01604951,0.01604951,0.01604951,0.016290436,0.016814651,0.016847732,0.017767536,0.018396765,0.019240279,0.020085644,0.020931007,0.021745596,0.022510923,0.023275603,0.023415837,0.025005583,0.02614333,0.027281074,0.02841844,0.029484857,0.030498577
0.026226979,0.026226979,0.026226979,0.026226979,0.025554491,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.02241626,0.0,0.0,0.0,0.0,0.0,0.021758394,0.025003755,0.025328193,0.025696086,0.025527019,0.026711367,0.027230607,0.027783597,0.028762648,0.02985463,0.030946616,0.03171592,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113
0.026226979,0.026226979,0.026226979,0.026226979,0.025554491,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.021329047,0.0,0.0,0.0,0.0,0.0030102285,0.03061922,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113
0.026226979,0.026226979,0.026226979,0.026226979,0.025554491,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.020264085,0.0,0.0,0.0,0.0,0.013021184,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113
0.025554491,0.025554491,0.025554491,0.025554491,0.024899248,0.025554491,0.025554491,0.025554491,0.025554491,0.025554491,0.025554491,0.025554491,0.025554491,0.018720264,0.0,0.0,0.0,0.0,0.011339661,0.030931134,0.030931134,0.030931134,0.030931134,0.03013803,0.030931134,0.030931134,0.030931134,0.030931134,0.030931134,0.030931134,0.030931134,0.030931134,0.03013803,0.030931134,0.030931134,0.030931134,0.030931134,0.030931134,0.030931134,0.030931134,0.030931134,0.03013803,0.030931134,0.030931134,0.030931134,0.030931134,0.030931134,0.030931134
0.026226979,0.026226979,0.026226979,0.026226979,0.025554491,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.018521098,0.0,0.0,0.0,0.0,0.009411506,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113
0.026226979,0.026226979,0.026226979,0.026226979,0.025554491,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.01805701,0.0,0.0,0.0,0.0,0.0071560247,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113
0.026226979,0.026226979,0.026226979,0.026226979,0.025554491,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.017369395,0.0,0.0,0.0,0.0,0.004900543,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113
0.026226979,0.026226979,0.026226979,0.026226979,0.025554491,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.01662339,0.0,0.0,0.0,0.0,0.0032716952,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113
0.026226979,0.026226979,0.026226979,0.026226979,0.025554491,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.026226979,0.015877388,0.0,0.0,0.0,0.0,0.0040509054,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.030931134,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113,0.031745113
